monthly_prescription_id,hcp_id,product_id,rx_month,source_record_count,rx_count,units_dispensed,average_units_per_prescription
H0242_P001_202603,H0242,P001,2026-03-01,1,2,110,55.0
H0242_P002_202506,H0242,P002,2025-06-01,1,1,50,50.0
H0242_P002_202507,H0242,P002,2025-07-01,1,2,96,48.0
H0242_P002_202508,H0242,P002,2025-08-01,1,3,135,45.0
H0242_P002_202509,H0242,P002,2025-09-01,1,1,23,23.0
H0242_P002_202511,H0242,P002,2025-11-01,1,2,62,31.0
H0242_P002_202512,H0242,P002,2025-12-01,1,3,156,52.0
H0242_P002_202601,H0242,P002,2026-01-01,1,1,42,42.0
H0242_P002_202602,H0242,P002,2026-02-01,1,1,21,21.0
H0242_P002_202603,H0242,P002,2026-03-01,1,1,43,43.0
H0242_P003_202506,H0242,P003,2025-06-01,1,3,66,22.0
H0242_P003_202508,H0242,P003,2025-08-01,1,2,114,57.0
H0242_P003_202509,H0242,P003,2025-09-01,1,6,150,25.0
H0242_P003_202510,H0242,P003,2025-10-01,1,3,156,52.0
H0242_P003_202511,H0242,P003,2025-11-01,1,1,44,44.0
H0242_P003_202512,H0242,P003,2025-12-01,1,1,28,28.0
H0242_P003_202601,H0242,P003,2026-01-01,1,1,31,31.0
H0242_P003_202602,H0242,P003,2026-02-01,1,2,68,34.0
H0242_P003_202603,H0242,P003,2026-03-01,1,2,56,28.0
H0242_P004_202506,H0242,P004,2025-06-01,1,4,204,51.0
H0242_P004_202507,H0242,P004,2025-07-01,1,6,270,45.0
H0242_P004_202508,H0242,P004,2025-08-01,1,2,90,45.0
H0242_P004_202509,H0242,P004,2025-09-01,1,2,106,53.0
H0242_P004_202510,H0242,P004,2025-10-01,1,2,98,49.0
H0242_P004_202511,H0242,P004,2025-11-01,1,1,39,39.0
H0242_P004_202512,H0242,P004,2025-12-01,1,3,171,57.0
H0242_P004_202601,H0242,P004,2026-01-01,1,3,135,45.0
H0242_P004_202602,H0242,P004,2026-02-01,1,2,48,24.0
H0242_P005_202506,H0242,P005,2025-06-01,1,4,168,42.0
H0242_P005_202507,H0242,P005,2025-07-01,1,2,102,51.0
H0242_P005_202508,H0242,P005,2025-08-01,1,3,84,28.0
H0242_P005_202511,H0242,P005,2025-11-01,1,3,96,32.0
H0242_P005_202512,H0242,P005,2025-12-01,1,7,350,50.0
H0242_P005_202602,H0242,P005,2026-02-01,1,1,39,39.0
H0242_P005_202603,H0242,P005,2026-03-01,1,8,440,55.0
H0243_P001_202508,H0243,P001,2025-08-01,1,1,24,24.0
H0243_P001_202509,H0243,P001,2025-09-01,1,1,31,31.0
H0243_P001_202510,H0243,P001,2025-10-01,1,2,40,20.0
H0243_P001_202512,H0243,P001,2025-12-01,1,1,52,52.0
H0243_P001_202602,H0243,P001,2026-02-01,1,2,42,21.0
H0243_P002_202506,H0243,P002,2025-06-01,1,1,52,52.0
H0243_P002_202507,H0243,P002,2025-07-01,1,1,60,60.0
H0243_P002_202509,H0243,P002,2025-09-01,1,3,102,34.0
H0243_P002_202510,H0243,P002,2025-10-01,1,2,70,35.0
H0243_P002_202511,H0243,P002,2025-11-01,1,1,32,32.0
H0243_P002_202512,H0243,P002,2025-12-01,1,4,212,53.0
H0243_P002_202601,H0243,P002,2026-01-01,1,1,58,58.0
H0243_P002_202602,H0243,P002,2026-02-01,1,2,64,32.0
H0243_P002_202603,H0243,P002,2026-03-01,1,3,75,25.0
H0243_P003_202506,H0243,P003,2025-06-01,1,1,35,35.0
H0243_P003_202507,H0243,P003,2025-07-01,1,2,96,48.0
H0243_P003_202508,H0243,P003,2025-08-01,1,2,118,59.0
H0243_P003_202601,H0243,P003,2026-01-01,1,1,38,38.0
H0243_P003_202602,H0243,P003,2026-02-01,1,1,58,58.0
H0243_P004_202506,H0243,P004,2025-06-01,1,4,108,27.0
H0243_P004_202507,H0243,P004,2025-07-01,1,4,92,23.0
H0243_P004_202508,H0243,P004,2025-08-01,1,4,180,45.0
H0243_P004_202509,H0243,P004,2025-09-01,1,4,140,35.0
H0243_P004_202510,H0243,P004,2025-10-01,1,1,39,39.0
H0243_P004_202511,H0243,P004,2025-11-01,1,3,90,30.0
H0243_P004_202601,H0243,P004,2026-01-01,1,2,60,30.0
H0243_P004_202602,H0243,P004,2026-02-01,1,3,99,33.0
H0243_P004_202603,H0243,P004,2026-03-01,1,1,52,52.0
H0243_P005_202506,H0243,P005,2025-06-01,1,3,138,46.0
H0243_P005_202507,H0243,P005,2025-07-01,1,3,60,20.0
H0243_P005_202509,H0243,P005,2025-09-01,1,1,55,55.0
H0243_P005_202510,H0243,P005,2025-10-01,1,3,171,57.0
H0243_P005_202511,H0243,P005,2025-11-01,1,1,27,27.0
H0243_P005_202602,H0243,P005,2026-02-01,1,1,28,28.0
H0243_P005_202603,H0243,P005,2026-03-01,1,3,144,48.0
H0244_P001_202506,H0244,P001,2025-06-01,1,2,44,22.0
H0244_P001_202507,H0244,P001,2025-07-01,1,1,33,33.0
H0244_P001_202508,H0244,P001,2025-08-01,1,2,40,20.0
H0244_P001_202509,H0244,P001,2025-09-01,1,2,72,36.0
H0244_P001_202510,H0244,P001,2025-10-01,1,2,104,52.0
H0244_P001_202511,H0244,P001,2025-11-01,1,1,50,50.0
H0244_P001_202601,H0244,P001,2026-01-01,1,1,37,37.0
H0244_P001_202602,H0244,P001,2026-02-01,1,1,32,32.0
H0244_P001_202603,H0244,P001,2026-03-01,1,2,114,57.0
H0244_P002_202507,H0244,P002,2025-07-01,1,1,21,21.0
H0244_P002_202508,H0244,P002,2025-08-01,1,2,90,45.0
H0244_P002_202510,H0244,P002,2025-10-01,1,3,147,49.0
H0244_P002_202512,H0244,P002,2025-12-01,1,1,28,28.0
H0244_P002_202601,H0244,P002,2026-01-01,1,1,43,43.0
H0244_P002_202602,H0244,P002,2026-02-01,1,1,41,41.0
H0244_P002_202603,H0244,P002,2026-03-01,1,1,36,36.0
H0244_P003_202506,H0244,P003,2025-06-01,1,4,156,39.0
H0244_P003_202507,H0244,P003,2025-07-01,1,4,220,55.0
H0244_P003_202508,H0244,P003,2025-08-01,1,3,72,24.0
H0244_P003_202509,H0244,P003,2025-09-01,1,5,100,20.0
H0244_P003_202510,H0244,P003,2025-10-01,1,6,132,22.0
H0244_P003_202511,H0244,P003,2025-11-01,1,5,130,26.0
H0244_P003_202512,H0244,P003,2025-12-01,1,3,93,31.0
H0244_P003_202601,H0244,P003,2026-01-01,1,2,114,57.0
H0244_P003_202602,H0244,P003,2026-02-01,1,9,486,54.0
H0244_P003_202603,H0244,P003,2026-03-01,1,3,78,26.0
H0244_P004_202507,H0244,P004,2025-07-01,1,2,44,22.0
H0244_P004_202508,H0244,P004,2025-08-01,1,4,124,31.0
H0244_P004_202509,H0244,P004,2025-09-01,1,3,171,57.0
H0244_P004_202510,H0244,P004,2025-10-01,1,2,114,57.0
H0244_P004_202601,H0244,P004,2026-01-01,1,1,52,52.0
H0244_P004_202602,H0244,P004,2026-02-01,1,1,21,21.0
H0244_P004_202603,H0244,P004,2026-03-01,1,1,37,37.0
H0244_P005_202509,H0244,P005,2025-09-01,1,3,129,43.0
H0244_P005_202510,H0244,P005,2025-10-01,1,1,44,44.0
H0244_P005_202512,H0244,P005,2025-12-01,1,2,60,30.0
H0244_P005_202603,H0244,P005,2026-03-01,1,1,53,53.0
H0245_P001_202506,H0245,P001,2025-06-01,1,9,432,48.0
H0245_P001_202507,H0245,P001,2025-07-01,1,4,176,44.0
H0245_P001_202508,H0245,P001,2025-08-01,1,2,58,29.0
H0245_P001_202509,H0245,P001,2025-09-01,1,3,114,38.0
H0245_P001_202510,H0245,P001,2025-10-01,1,5,170,34.0
H0245_P001_202511,H0245,P001,2025-11-01,1,2,78,39.0
H0245_P001_202512,H0245,P001,2025-12-01,1,5,105,21.0
H0245_P001_202601,H0245,P001,2026-01-01,1,4,148,37.0
H0245_P001_202602,H0245,P001,2026-02-01,1,4,168,42.0
H0245_P001_202603,H0245,P001,2026-03-01,1,4,220,55.0
H0245_P002_202506,H0245,P002,2025-06-01,1,10,460,46.0
H0245_P002_202507,H0245,P002,2025-07-01,1,4,104,26.0
H0245_P002_202508,H0245,P002,2025-08-01,1,10,240,24.0
H0245_P002_202509,H0245,P002,2025-09-01,1,8,240,30.0
H0245_P002_202510,H0245,P002,2025-10-01,1,3,150,50.0
H0245_P002_202511,H0245,P002,2025-11-01,1,10,520,52.0
H0245_P002_202512,H0245,P002,2025-12-01,1,4,224,56.0
H0245_P002_202601,H0245,P002,2026-01-01,1,11,451,41.0
H0245_P002_202602,H0245,P002,2026-02-01,1,7,315,45.0
H0245_P002_202603,H0245,P002,2026-03-01,1,2,100,50.0
H0245_P003_202506,H0245,P003,2025-06-01,1,1,40,40.0
H0245_P003_202507,H0245,P003,2025-07-01,1,2,112,56.0
H0245_P003_202508,H0245,P003,2025-08-01,1,2,54,27.0
H0245_P003_202509,H0245,P003,2025-09-01,1,7,399,57.0
H0245_P003_202510,H0245,P003,2025-10-01,1,2,52,26.0
H0245_P003_202511,H0245,P003,2025-11-01,1,4,112,28.0
H0245_P003_202512,H0245,P003,2025-12-01,1,2,106,53.0
H0245_P003_202601,H0245,P003,2026-01-01,1,4,92,23.0
H0245_P003_202602,H0245,P003,2026-02-01,1,1,55,55.0
H0245_P003_202603,H0245,P003,2026-03-01,1,5,130,26.0
H0245_P004_202506,H0245,P004,2025-06-01,1,4,80,20.0
H0245_P004_202507,H0245,P004,2025-07-01,1,3,63,21.0
H0245_P004_202508,H0245,P004,2025-08-01,1,3,99,33.0
H0245_P004_202509,H0245,P004,2025-09-01,1,4,156,39.0
H0245_P004_202510,H0245,P004,2025-10-01,1,3,144,48.0
H0245_P004_202511,H0245,P004,2025-11-01,1,2,72,36.0
H0245_P004_202512,H0245,P004,2025-12-01,1,2,92,46.0
H0245_P004_202601,H0245,P004,2026-01-01,1,1,38,38.0
H0245_P004_202602,H0245,P004,2026-02-01,1,3,177,59.0
H0245_P004_202603,H0245,P004,2026-03-01,1,2,120,60.0
H0245_P005_202506,H0245,P005,2025-06-01,1,11,385,35.0
H0245_P005_202507,H0245,P005,2025-07-01,1,13,533,41.0
H0245_P005_202508,H0245,P005,2025-08-01,1,5,115,23.0
H0245_P005_202509,H0245,P005,2025-09-01,1,17,714,42.0
H0245_P005_202510,H0245,P005,2025-10-01,1,14,798,57.0
H0245_P005_202511,H0245,P005,2025-11-01,1,17,816,48.0
H0245_P005_202512,H0245,P005,2025-12-01,1,11,385,35.0
H0245_P005_202601,H0245,P005,2026-01-01,1,11,572,52.0
H0245_P005_202602,H0245,P005,2026-02-01,1,12,432,36.0
H0245_P005_202603,H0245,P005,2026-03-01,1,8,432,54.0
H0246_P001_202506,H0246,P001,2025-06-01,1,4,100,25.0
H0246_P001_202507,H0246,P001,2025-07-01,1,3,138,46.0
H0246_P001_202508,H0246,P001,2025-08-01,1,2,56,28.0
H0246_P001_202509,H0246,P001,2025-09-01,1,3,81,27.0
H0246_P001_202510,H0246,P001,2025-10-01,1,2,86,43.0
H0246_P001_202511,H0246,P001,2025-11-01,1,5,280,56.0
H0246_P001_202512,H0246,P001,2025-12-01,1,2,102,51.0
H0246_P001_202601,H0246,P001,2026-01-01,1,3,120,40.0
H0246_P001_202602,H0246,P001,2026-02-01,1,4,224,56.0
H0246_P001_202603,H0246,P001,2026-03-01,1,3,63,21.0
H0246_P002_202506,H0246,P002,2025-06-01,1,1,32,32.0
H0246_P002_202507,H0246,P002,2025-07-01,1,3,63,21.0
H0246_P002_202509,H0246,P002,2025-09-01,1,2,58,29.0
H0246_P002_202510,H0246,P002,2025-10-01,1,3,108,36.0
H0246_P002_202511,H0246,P002,2025-11-01,1,1,31,31.0
H0246_P002_202512,H0246,P002,2025-12-01,1,1,33,33.0
H0246_P002_202602,H0246,P002,2026-02-01,1,1,56,56.0
H0246_P002_202603,H0246,P002,2026-03-01,1,1,24,24.0
H0246_P003_202508,H0246,P003,2025-08-01,1,1,58,58.0
H0246_P003_202510,H0246,P003,2025-10-01,1,1,30,30.0
H0246_P003_202511,H0246,P003,2025-11-01,1,1,50,50.0
H0246_P003_202512,H0246,P003,2025-12-01,1,1,37,37.0
H0246_P004_202506,H0246,P004,2025-06-01,1,3,78,26.0
H0246_P004_202508,H0246,P004,2025-08-01,1,1,20,20.0
H0246_P004_202509,H0246,P004,2025-09-01,1,3,108,36.0
H0246_P004_202510,H0246,P004,2025-10-01,1,4,208,52.0
H0246_P004_202511,H0246,P004,2025-11-01,1,1,43,43.0
H0246_P004_202601,H0246,P004,2026-01-01,1,2,92,46.0
H0246_P004_202602,H0246,P004,2026-02-01,1,2,46,23.0
H0246_P005_202506,H0246,P005,2025-06-01,1,1,45,45.0
H0246_P005_202507,H0246,P005,2025-07-01,1,1,50,50.0
H0246_P005_202508,H0246,P005,2025-08-01,1,1,33,33.0
H0246_P005_202509,H0246,P005,2025-09-01,1,4,100,25.0
H0246_P005_202510,H0246,P005,2025-10-01,1,1,53,53.0
H0246_P005_202511,H0246,P005,2025-11-01,1,2,108,54.0
H0246_P005_202512,H0246,P005,2025-12-01,1,1,27,27.0
H0246_P005_202602,H0246,P005,2026-02-01,1,2,116,58.0
H0246_P005_202603,H0246,P005,2026-03-01,1,1,25,25.0
H0247_P001_202509,H0247,P001,2025-09-01,1,1,31,31.0
H0247_P001_202511,H0247,P001,2025-11-01,1,1,28,28.0
H0247_P001_202512,H0247,P001,2025-12-01,1,1,20,20.0
H0247_P001_202601,H0247,P001,2026-01-01,1,2,72,36.0
H0247_P001_202602,H0247,P001,2026-02-01,1,1,42,42.0
H0247_P001_202603,H0247,P001,2026-03-01,1,3,87,29.0
H0247_P002_202508,H0247,P002,2025-08-01,1,1,33,33.0
H0247_P002_202509,H0247,P002,2025-09-01,1,1,29,29.0
H0247_P003_202507,H0247,P003,2025-07-01,1,1,39,39.0
H0247_P003_202508,H0247,P003,2025-08-01,1,1,27,27.0
H0247_P003_202509,H0247,P003,2025-09-01,1,2,118,59.0
H0247_P003_202511,H0247,P003,2025-11-01,1,1,22,22.0
H0247_P003_202601,H0247,P003,2026-01-01,1,1,52,52.0
H0247_P003_202602,H0247,P003,2026-02-01,1,3,135,45.0
H0247_P003_202603,H0247,P003,2026-03-01,1,2,80,40.0
H0247_P004_202506,H0247,P004,2025-06-01,1,1,35,35.0
H0247_P004_202507,H0247,P004,2025-07-01,1,1,35,35.0
H0247_P004_202508,H0247,P004,2025-08-01,1,4,108,27.0
H0247_P004_202509,H0247,P004,2025-09-01,1,2,112,56.0
H0247_P004_202511,H0247,P004,2025-11-01,1,1,22,22.0
H0247_P004_202512,H0247,P004,2025-12-01,1,1,47,47.0
H0247_P004_202601,H0247,P004,2026-01-01,1,2,116,58.0
H0247_P004_202602,H0247,P004,2026-02-01,1,1,21,21.0
H0247_P004_202603,H0247,P004,2026-03-01,1,1,26,26.0
H0247_P005_202506,H0247,P005,2025-06-01,1,4,212,53.0
H0247_P005_202507,H0247,P005,2025-07-01,1,1,21,21.0
H0247_P005_202508,H0247,P005,2025-08-01,1,3,135,45.0
H0247_P005_202509,H0247,P005,2025-09-01,1,1,26,26.0
H0247_P005_202510,H0247,P005,2025-10-01,1,2,48,24.0
H0247_P005_202511,H0247,P005,2025-11-01,1,1,52,52.0
H0247_P005_202512,H0247,P005,2025-12-01,1,1,37,37.0
H0247_P005_202602,H0247,P005,2026-02-01,1,3,144,48.0
H0248_P001_202506,H0248,P001,2025-06-01,1,3,150,50.0
H0248_P001_202507,H0248,P001,2025-07-01,1,2,46,23.0
H0248_P001_202509,H0248,P001,2025-09-01,1,1,43,43.0
H0248_P001_202510,H0248,P001,2025-10-01,1,2,78,39.0
H0248_P001_202511,H0248,P001,2025-11-01,1,1,31,31.0
H0248_P001_202602,H0248,P001,2026-02-01,1,2,68,34.0
H0248_P002_202507,H0248,P002,2025-07-01,1,2,66,33.0
H0248_P002_202508,H0248,P002,2025-08-01,1,1,48,48.0
H0248_P002_202510,H0248,P002,2025-10-01,1,1,37,37.0
H0248_P002_202511,H0248,P002,2025-11-01,1,1,34,34.0
H0248_P002_202512,H0248,P002,2025-12-01,1,2,62,31.0
H0248_P002_202601,H0248,P002,2026-01-01,1,2,100,50.0
H0248_P002_202602,H0248,P002,2026-02-01,1,1,41,41.0
H0248_P002_202603,H0248,P002,2026-03-01,1,1,34,34.0
H0248_P003_202506,H0248,P003,2025-06-01,1,5,245,49.0
H0248_P003_202507,H0248,P003,2025-07-01,1,3,72,24.0
H0248_P003_202508,H0248,P003,2025-08-01,1,3,126,42.0
H0248_P003_202509,H0248,P003,2025-09-01,1,2,66,33.0
H0248_P003_202510,H0248,P003,2025-10-01,1,4,192,48.0
H0248_P003_202511,H0248,P003,2025-11-01,1,8,208,26.0
H0248_P003_202512,H0248,P003,2025-12-01,1,3,117,39.0
H0248_P003_202601,H0248,P003,2026-01-01,1,4,212,53.0
H0248_P003_202602,H0248,P003,2026-02-01,1,4,204,51.0
H0248_P003_202603,H0248,P003,2026-03-01,1,4,152,38.0
H0248_P004_202506,H0248,P004,2025-06-01,1,1,60,60.0
H0248_P004_202509,H0248,P004,2025-09-01,1,3,132,44.0
H0248_P004_202511,H0248,P004,2025-11-01,1,2,82,41.0
H0248_P004_202512,H0248,P004,2025-12-01,1,1,40,40.0
H0248_P004_202603,H0248,P004,2026-03-01,1,1,26,26.0
H0248_P005_202506,H0248,P005,2025-06-01,1,1,45,45.0
H0248_P005_202507,H0248,P005,2025-07-01,1,3,120,40.0
H0248_P005_202508,H0248,P005,2025-08-01,1,1,38,38.0
H0248_P005_202509,H0248,P005,2025-09-01,1,1,51,51.0
H0248_P005_202510,H0248,P005,2025-10-01,1,2,50,25.0
H0248_P005_202511,H0248,P005,2025-11-01,1,2,84,42.0
H0248_P005_202512,H0248,P005,2025-12-01,1,1,35,35.0
H0248_P005_202601,H0248,P005,2026-01-01,1,3,177,59.0
H0248_P005_202602,H0248,P005,2026-02-01,1,1,57,57.0
H0248_P005_202603,H0248,P005,2026-03-01,1,1,41,41.0
H0249_P001_202506,H0249,P001,2025-06-01,1,1,46,46.0
H0249_P001_202509,H0249,P001,2025-09-01,1,2,72,36.0
H0249_P001_202511,H0249,P001,2025-11-01,1,1,56,56.0
H0249_P001_202512,H0249,P001,2025-12-01,1,1,34,34.0
H0249_P001_202602,H0249,P001,2026-02-01,1,3,102,34.0
H0249_P001_202603,H0249,P001,2026-03-01,1,1,25,25.0
H0249_P002_202507,H0249,P002,2025-07-01,1,2,48,24.0
H0249_P002_202508,H0249,P002,2025-08-01,1,1,51,51.0
H0249_P002_202509,H0249,P002,2025-09-01,1,3,117,39.0
H0249_P002_202510,H0249,P002,2025-10-01,1,2,48,24.0
H0249_P002_202511,H0249,P002,2025-11-01,1,1,37,37.0
H0249_P002_202512,H0249,P002,2025-12-01,1,1,59,59.0
H0249_P003_202506,H0249,P003,2025-06-01,1,1,29,29.0
H0249_P003_202510,H0249,P003,2025-10-01,1,1,39,39.0
H0249_P003_202512,H0249,P003,2025-12-01,1,1,46,46.0
H0249_P003_202602,H0249,P003,2026-02-01,1,1,38,38.0
H0249_P004_202508,H0249,P004,2025-08-01,1,2,56,28.0
H0249_P004_202511,H0249,P004,2025-11-01,1,1,26,26.0
H0249_P005_202509,H0249,P005,2025-09-01,1,1,60,60.0
H0250_P001_202509,H0250,P001,2025-09-01,1,1,22,22.0
H0250_P001_202510,H0250,P001,2025-10-01,1,1,25,25.0
H0250_P001_202511,H0250,P001,2025-11-01,1,3,147,49.0
H0250_P001_202603,H0250,P001,2026-03-01,1,1,56,56.0
H0250_P002_202508,H0250,P002,2025-08-01,1,2,46,23.0
H0250_P002_202509,H0250,P002,2025-09-01,1,1,58,58.0
H0250_P002_202510,H0250,P002,2025-10-01,1,2,52,26.0
H0250_P002_202511,H0250,P002,2025-11-01,1,2,116,58.0
H0250_P002_202603,H0250,P002,2026-03-01,1,3,99,33.0
H0250_P003_202506,H0250,P003,2025-06-01,1,5,225,45.0
H0250_P003_202507,H0250,P003,2025-07-01,1,4,208,52.0
H0250_P003_202508,H0250,P003,2025-08-01,1,1,57,57.0
H0250_P003_202509,H0250,P003,2025-09-01,1,4,204,51.0
H0250_P003_202510,H0250,P003,2025-10-01,1,2,92,46.0
H0250_P003_202511,H0250,P003,2025-11-01,1,4,116,29.0
H0250_P003_202512,H0250,P003,2025-12-01,1,7,343,49.0
H0250_P003_202601,H0250,P003,2026-01-01,1,3,108,36.0
H0250_P003_202602,H0250,P003,2026-02-01,1,3,159,53.0
H0250_P004_202506,H0250,P004,2025-06-01,1,1,52,52.0
H0250_P004_202508,H0250,P004,2025-08-01,1,2,68,34.0
H0250_P004_202509,H0250,P004,2025-09-01,1,3,69,23.0
H0250_P004_202510,H0250,P004,2025-10-01,1,1,38,38.0
H0250_P004_202511,H0250,P004,2025-11-01,1,1,34,34.0
H0250_P004_202602,H0250,P004,2026-02-01,1,2,54,27.0
H0250_P004_202603,H0250,P004,2026-03-01,1,2,98,49.0
H0250_P005_202506,H0250,P005,2025-06-01,1,4,188,47.0
H0250_P005_202507,H0250,P005,2025-07-01,1,3,132,44.0
H0250_P005_202508,H0250,P005,2025-08-01,1,4,104,26.0
H0250_P005_202509,H0250,P005,2025-09-01,1,5,150,30.0
H0250_P005_202510,H0250,P005,2025-10-01,1,3,132,44.0
H0250_P005_202511,H0250,P005,2025-11-01,1,2,110,55.0
H0250_P005_202512,H0250,P005,2025-12-01,1,5,130,26.0
H0250_P005_202601,H0250,P005,2026-01-01,1,3,75,25.0
H0250_P005_202602,H0250,P005,2026-02-01,1,2,64,32.0
H0250_P005_202603,H0250,P005,2026-03-01,1,3,153,51.0
H0251_P001_202506,H0251,P001,2025-06-01,1,3,105,35.0
H0251_P001_202507,H0251,P001,2025-07-01,1,4,108,27.0
H0251_P001_202508,H0251,P001,2025-08-01,1,4,192,48.0
H0251_P001_202509,H0251,P001,2025-09-01,1,6,360,60.0
H0251_P001_202510,H0251,P001,2025-10-01,1,1,57,57.0
H0251_P001_202511,H0251,P001,2025-11-01,1,3,96,32.0
H0251_P001_202512,H0251,P001,2025-12-01,1,3,96,32.0
H0251_P001_202601,H0251,P001,2026-01-01,1,1,39,39.0
H0251_P001_202602,H0251,P001,2026-02-01,1,3,177,59.0
H0251_P001_202603,H0251,P001,2026-03-01,1,1,41,41.0
H0251_P002_202602,H0251,P002,2026-02-01,1,1,60,60.0
H0251_P003_202506,H0251,P003,2025-06-01,1,3,144,48.0
H0251_P003_202510,H0251,P003,2025-10-01,1,1,47,47.0
H0251_P003_202601,H0251,P003,2026-01-01,1,1,55,55.0
H0251_P003_202602,H0251,P003,2026-02-01,1,1,41,41.0
H0251_P004_202506,H0251,P004,2025-06-01,1,1,26,26.0
H0251_P004_202507,H0251,P004,2025-07-01,1,2,74,37.0
H0251_P004_202508,H0251,P004,2025-08-01,1,2,110,55.0
H0251_P004_202509,H0251,P004,2025-09-01,1,1,38,38.0
H0251_P004_202510,H0251,P004,2025-10-01,1,2,84,42.0
H0251_P004_202512,H0251,P004,2025-12-01,1,2,62,31.0
H0251_P004_202601,H0251,P004,2026-01-01,1,2,54,27.0
H0251_P004_202602,H0251,P004,2026-02-01,1,4,188,47.0
H0251_P004_202603,H0251,P004,2026-03-01,1,4,188,47.0
H0251_P005_202508,H0251,P005,2025-08-01,1,3,99,33.0
H0251_P005_202509,H0251,P005,2025-09-01,1,2,56,28.0
H0251_P005_202511,H0251,P005,2025-11-01,1,3,138,46.0
H0251_P005_202512,H0251,P005,2025-12-01,1,2,108,54.0
H0251_P005_202602,H0251,P005,2026-02-01,1,1,51,51.0
H0251_P005_202603,H0251,P005,2026-03-01,1,2,110,55.0
H0252_P001_202506,H0252,P001,2025-06-01,1,4,116,29.0
H0252_P001_202507,H0252,P001,2025-07-01,1,6,138,23.0
H0252_P001_202508,H0252,P001,2025-08-01,1,2,94,47.0
H0252_P001_202509,H0252,P001,2025-09-01,1,5,135,27.0
H0252_P001_202510,H0252,P001,2025-10-01,1,3,117,39.0
H0252_P001_202511,H0252,P001,2025-11-01,1,2,48,24.0
H0252_P001_202512,H0252,P001,2025-12-01,1,4,132,33.0
H0252_P001_202601,H0252,P001,2026-01-01,1,3,75,25.0
H0252_P001_202602,H0252,P001,2026-02-01,1,2,94,47.0
H0252_P001_202603,H0252,P001,2026-03-01,1,7,273,39.0
H0252_P002_202506,H0252,P002,2025-06-01,1,1,46,46.0
H0252_P002_202507,H0252,P002,2025-07-01,1,5,295,59.0
H0252_P002_202508,H0252,P002,2025-08-01,1,3,72,24.0
H0252_P002_202509,H0252,P002,2025-09-01,1,1,51,51.0
H0252_P002_202511,H0252,P002,2025-11-01,1,2,52,26.0
H0252_P002_202512,H0252,P002,2025-12-01,1,3,81,27.0
H0252_P002_202601,H0252,P002,2026-01-01,1,4,84,21.0
H0252_P002_202602,H0252,P002,2026-02-01,1,2,94,47.0
H0252_P002_202603,H0252,P002,2026-03-01,1,1,33,33.0
H0252_P003_202506,H0252,P003,2025-06-01,1,1,20,20.0
H0252_P003_202507,H0252,P003,2025-07-01,1,1,51,51.0
H0252_P003_202508,H0252,P003,2025-08-01,1,1,58,58.0
H0252_P003_202510,H0252,P003,2025-10-01,1,2,92,46.0
H0252_P003_202601,H0252,P003,2026-01-01,1,1,34,34.0
H0252_P003_202603,H0252,P003,2026-03-01,1,1,52,52.0
H0252_P004_202506,H0252,P004,2025-06-01,1,1,58,58.0
H0252_P004_202507,H0252,P004,2025-07-01,1,1,55,55.0
H0252_P004_202508,H0252,P004,2025-08-01,1,2,70,35.0
H0252_P004_202509,H0252,P004,2025-09-01,1,3,96,32.0
H0252_P004_202512,H0252,P004,2025-12-01,1,1,33,33.0
H0252_P004_202601,H0252,P004,2026-01-01,1,4,152,38.0
H0252_P004_202603,H0252,P004,2026-03-01,1,2,52,26.0
H0252_P005_202506,H0252,P005,2025-06-01,1,2,42,21.0
H0252_P005_202507,H0252,P005,2025-07-01,1,3,114,38.0
H0252_P005_202508,H0252,P005,2025-08-01,1,2,66,33.0
H0252_P005_202509,H0252,P005,2025-09-01,1,2,84,42.0
H0252_P005_202510,H0252,P005,2025-10-01,1,1,50,50.0
H0252_P005_202511,H0252,P005,2025-11-01,1,3,81,27.0
H0252_P005_202512,H0252,P005,2025-12-01,1,5,195,39.0
H0252_P005_202601,H0252,P005,2026-01-01,1,2,40,20.0
H0252_P005_202602,H0252,P005,2026-02-01,1,2,54,27.0
H0252_P005_202603,H0252,P005,2026-03-01,1,2,100,50.0
H0253_P001_202506,H0253,P001,2025-06-01,1,1,21,21.0
H0253_P001_202509,H0253,P001,2025-09-01,1,1,48,48.0
H0253_P001_202511,H0253,P001,2025-11-01,1,1,33,33.0
H0253_P001_202602,H0253,P001,2026-02-01,1,1,22,22.0
H0253_P002_202506,H0253,P002,2025-06-01,1,2,78,39.0
H0253_P002_202507,H0253,P002,2025-07-01,1,1,47,47.0
H0253_P002_202512,H0253,P002,2025-12-01,1,2,116,58.0
H0253_P002_202602,H0253,P002,2026-02-01,1,1,28,28.0
H0253_P002_202603,H0253,P002,2026-03-01,1,1,58,58.0
H0253_P003_202508,H0253,P003,2025-08-01,1,1,38,38.0
H0253_P003_202510,H0253,P003,2025-10-01,1,1,20,20.0
H0253_P003_202601,H0253,P003,2026-01-01,1,1,26,26.0
H0253_P003_202602,H0253,P003,2026-02-01,1,2,90,45.0
H0253_P003_202603,H0253,P003,2026-03-01,1,1,60,60.0
H0253_P004_202510,H0253,P004,2025-10-01,1,1,27,27.0
H0253_P004_202602,H0253,P004,2026-02-01,1,1,31,31.0
H0254_P001_202506,H0254,P001,2025-06-01,1,5,185,37.0
H0254_P001_202507,H0254,P001,2025-07-01,1,10,210,21.0
